fips,year,pop_county
48369,2008,9994
48369,2009,10082
48369,2010,10264
48369,2011,10278
48369,2012,10189
48369,2013,9994
48369,2014,9962
48369,2015,9823
48369,2016,9815
48369,2017,9796
48369,2018,9864
48371,1990,14627
48371,1991,14462
48371,1992,14278
48371,1993,14944
48371,1994,15186
48371,1995,17006
48371,1996,16891
48371,1997,17033
48371,1998,16776
48371,1999,17007
48371,2000,16667
48371,2001,16284
48371,2002,16084
48371,2003,15709
48371,2004,15554
48371,2005,15385
48371,2006,15403
48371,2007,15321
48371,2008,15251
48371,2009,15490
48371,2010,15521
48371,2011,15641
48371,2012,15571
48371,2013,15665
48371,2014,15836
48371,2015,16012
48371,2016,15848
48371,2017,15618
48371,2018,15673
48373,1990,30648
48373,1991,30780
48373,1992,31385
48373,1993,32304
48373,1994,33163
48373,1995,36794
48373,1996,37785
48373,1997,38964
48373,1998,40003
48373,1999,40661
48373,2000,41539
48373,2001,42945
48373,2002,43928
48373,2003,44779
48373,2004,45315
48373,2005,45472
48373,2006,45495
48373,2007,45727
48373,2008,45794
48373,2009,45537
48373,2010,45447
48373,2011,45578
48373,2012,45520
48373,2013,45539
48373,2014,45830
48373,2015,46632
48373,2016,47678
48373,2017,49016
48373,2018,50031
48375,1990,97908
48375,1991,99262
48375,1992,100671
48375,1993,102488
48375,1994,105134
48375,1995,109600
48375,1996,110899
48375,1997,111466
48375,1998,111901
48375,1999,112919
48375,2000,113762
48375,2001,114307
48375,2002,115427
48375,2003,117067
48375,2004,117682
48375,2005,118771
48375,2006,119780
48375,2007,119537
48375,2008,119740
48375,2009,120118
48375,2010,121380
48375,2011,122311
48375,2012,122759
48375,2013,122168
48375,2014,122119
48375,2015,121385
48375,2016,120824
48375,2017,120518
48375,2018,119648
48377,1990,6701
48377,1991,6453
48377,1992,6544
48377,1993,6701
48377,1994,6801
48377,1995,6866
48377,1996,6977
48377,1997,7047
48377,1998,7121
48377,1999,7322
48377,2000,7355
48377,2001,7409
48377,2002,7534
48377,2003,7583
48377,2004,7561
48377,2005,7719
48377,2006,7638
48377,2007,7712
48377,2008,7683
48377,2009,7593
48377,2010,7876
48377,2011,7762
48377,2012,7633
48377,2013,7404
48377,2014,7216
48377,2015,7089
48377,2016,7208
48377,2017,7155
48377,2018,6948
48379,1990,6726
48379,1991,6820
48379,1992,6948
48379,1993,7160
48379,1994,7356
48379,1995,7652
48379,1996,7862
48379,1997,8192
48379,1998,8595
48379,1999,8934
48379,2000,9196
48379,2001,9664
48379,2002,9985
48379,2003,10290
48379,2004,10446
48379,2005,10589
48379,2006,10830
48379,2007,10994
48379,2008,11022
48379,2009,10956
48379,2010,10913
48379,2011,11002
48379,2012,10939
48379,2013,11032
48379,2014,11012
48379,2015,11136
48379,2016,11306
48379,2017,11751
48379,2018,12159
48381,1990,89736
48381,1991,90709
48381,1992,92061
48381,1993,94039
48381,1994,95288
48381,1995,96964
48381,1996,98061
48381,1997,99643
48381,1998,100942
48381,1999,102891
48381,2000,104609
48381,2001,105399
48381,2002,106286
48381,2003,107607
48381,2004,109441
48381,2005,111113
48381,2006,112464
48381,2007,114782
48381,2008,116518
48381,2009,119084
48381,2010,121182
48381,2011,123416
48381,2012,124973
48381,2013,126755
48381,2014,128736
48381,2015,130443
48381,2016,132491
48381,2017,134433
48381,2018,136271
48383,1990,4479
48383,1991,4337
48383,1992,4367
48383,1993,4293
48383,1994,4137
48383,1995,3976
48383,1996,3872
48383,1997,3839
48383,1998,3809
48383,1999,3433
48383,2000,3290
48383,2001,3230
48383,2002,3189
48383,2003,3130
48383,2004,3161
48383,2005,3143
48383,2006,3160
48383,2007,3260
48383,2008,3339
48383,2009,3377
48383,2010,3353
48383,2011,3394
48383,2012,3480
48383,2013,3634
48383,2014,3788
48383,2015,3811
48383,2016,3722
48383,2017,3700
48383,2018,3741
48385,1990,2415
48385,1991,2459
48385,1992,2532
48385,1993,2548
48385,1994,2564
48385,1995,2731
48385,1996,2867
48385,1997,2864
48385,1998,2925
48385,1999,2981
48385,2000,3067
48385,2001,3020
48385,2002,3020
48385,2003,3123
48385,2004,3138
48385,2005,3154
48385,2006,3264
48385,2007,3308
48385,2008,3241
48385,2009,3274
48385,2010,3322
48385,2011,3431
48385,2012,3353
48385,2013,3319
48385,2014,3348
48385,2015,3297
48385,2016,3397
48385,2017,3427
48385,2018,3478
48387,1990,14263
48387,1991,14212
48387,1992,14108
48387,1993,14159
48387,1994,14189
48387,1995,14268
48387,1996,14365
48387,1997,14294
48387,1998,14319
48387,1999,14331
48387,2000,14297
48387,2001,14156
48387,2002,13914
48387,2003,13703
48387,2004,13584
48387,2005,13444
48387,2006,13237
48387,2007,13072
48387,2008,12922
48387,2009,12835
48387,2010,12877
48387,2011,12685
48387,2012,12729
48387,2013,12496
48387,2014,12452
48387,2015,12355
48387,2016,12190
48387,2017,12203
48387,2018,12175
48389,1990,15736
48389,1991,15522
48389,1992,15251
48389,1993,15221
48389,1994,14809
48389,1995,14534
48389,1996,14364
48389,1997,14010
48389,1998,13675
48389,1999,13355
48389,2000,13115
48389,2001,13022
48389,2002,13017
48389,2003,12910
48389,2004,12721
48389,2005,12675
48389,2006,12747
48389,2007,13039
48389,2008,13211
48389,2009,13550
48389,2010,13836
48389,2011,13812
48389,2012,13987
48389,2013,14218
48389,2014,14557
48389,2015,14955
48389,2016,15122
48389,2017,15295
48389,2018,15695
48391,1990,7933
48391,1991,7843
48391,1992,7891
48391,1993,7828
48391,1994,7819
48391,1995,7844
48391,1996,7955
48391,1997,7981
48391,1998,8001
48391,1999,7834
48391,2000,7827
48391,2001,7765
48391,2002,7665
48391,2003,7563
48391,2004,7630
48391,2005,7601
48391,2006,7548
48391,2007,7414
48391,2008,7430
48391,2009,7410
48391,2010,7375
48391,2011,7320
48391,2012,7255
48391,2013,7277
48391,2014,7357
48391,2015,7324
48391,2016,7269
48391,2017,7199
48391,2018,7032
48393,1990,1039
48393,1991,1002
48393,1992,1017
48393,1993,990
48393,1994,980
48393,1995,944
48393,1996,953
48393,1997,964
48393,1998,909
48393,1999,905
48393,2000,884
48393,2001,880
48393,2002,862
48393,2003,825
48393,2004,841
48393,2005,855
48393,2006,849
48393,2007,887
48393,2008,904
48393,2009,929
48393,2010,924
48393,2011,926
48393,2012,942
48393,2013,919
48393,2014,914
48393,2015,910
48393,2016,910
48393,2017,937
48393,2018,903
48395,1990,15510
48395,1991,15485
48395,1992,15427
48395,1993,15452
48395,1994,15613
48395,1995,15738
48395,1996,15680
48395,1997,15693
48395,1998,15896
48395,1999,15956
48395,2000,16062
48395,2001,16132
48395,2002,16053
48395,2003,16074
48395,2004,16260
48395,2005,16509
48395,2006,16581
48395,2007,16546
48395,2008,16535
48395,2009,16604
48395,2010,16554
48395,2011,16656
48395,2012,16454
48395,2013,16430
48395,2014,16468
48395,2015,16701
48395,2016,16814
48395,2017,17185
48395,2018,17284
48397,1990,25918
48397,1991,27320
48397,1992,29206
48397,1993,30520
48397,1994,32043
48397,1995,33428
48397,1996,34993
48397,1997,36652
48397,1998,38465
48397,1999,40864
48397,2000,43755
48397,2001,46697
48397,2002,50078
48397,2003,53397
48397,2004,56477
48397,2005,60349
48397,2006,66117
48397,2007,70851
48397,2008,73929
48397,2009,76654
48397,2010,78907
48397,2011,81028
48397,2012,82705
48397,2013,84671
48397,2014,87073
48397,2015,90169
48397,2016,93432
48397,2017,96877
48397,2018,100657
48399,1990,11231
48399,1991,11103
48399,1992,11025
48399,1993,11096
48399,1994,11258
48399,1995,11402
48399,1996,11454
48399,1997,11621
48399,1998,11703
48399,1999,11495
48399,2000,11458
48399,2001,11148
48399,2002,11002
48399,2003,10815
48399,2004,10774
48399,2005,10842
48399,2006,10587
48399,2007,10506
48399,2008,10444
48399,2009,10392
48399,2010,10512
48399,2011,10503
48399,2012,10338
48399,2013,10200
48399,2014,10297
48399,2015,10394
48399,2016,10291
48399,2017,10333
48399,2018,10234
48401,1990,43773
48401,1991,44000
48401,1992,44183
48401,1993,44385
48401,1994,44722
48401,1995,45844
48401,1996,46165
48401,1997,46449
48401,1998,46882
48401,1999,47251
48401,2000,47456
48401,2001,47837
48401,2002,48244
48401,2003,48540
48401,2004,49160
48401,2005,49703
48401,2006,50415
48401,2007,51278
48401,2008,52195
48401,2009,52799
48401,2010,53361
48401,2011,53697
48401,2012,53802
48401,2013,53352
48401,2014,53238
48401,2015,53006
48401,2016,52962
48401,2017,54320
48401,2018,54450
48403,1990,9572
48403,1991,9670
48403,1992,9630
48403,1993,9898
48403,1994,10116
48403,1995,10388
48403,1996,10509
48403,1997,10606
48403,1998,10523
48403,1999,10510
48403,2000,10388
48403,2001,10435
48403,2002,10477
48403,2003,10482
48403,2004,10498
48403,2005,10445
48403,2006,10583
48403,2007,10541
48403,2008,10565
48403,2009,10721
48403,2010,10873
48403,2011,10728
48403,2012,10525
48403,2013,10426
48403,2014,10431
48403,2015,10445
48403,2016,10382
48403,2017,10441
48403,2018,10589
48405,1990,7983
48405,1991,8068
48405,1992,8219
48405,1993,8240
48405,1994,8280
48405,1995,8459
48405,1996,8504
48405,1997,8748
48405,1998,8815
48405,1999,8872
48405,2000,8959
48405,2001,8860
48405,2002,8985
48405,2003,9034
48405,2004,9085
48405,2005,9060
48405,2006,9128
48405,2007,9048
48405,2008,9039
48405,2009,8938
48405,2010,8854
48405,2011,8799
48405,2012,8788
48405,2013,8662
48405,2014,8480
48405,2015,8347
48405,2016,8283
48405,2017,8292
48405,2018,8232
48407,1990,16387
48407,1991,16637
48407,1992,17096
48407,1993,17754
48407,1994,18249
48407,1995,18824
48407,1996,19431
48407,1997,20191
48407,1998,21066
48407,1999,21669
48407,2000,22549
48407,2001,22897
48407,2002,23415
48407,2003,24100
48407,2004,24756
48407,2005,25014
48407,2006,25151
48407,2007,25719
48407,2008,25889
48407,2009,26086
48407,2010,26474
48407,2011,26778
48407,2012,26944
48407,2013,26734
48407,2014,27051
48407,2015,27358
48407,2016,27724
48407,2017,28242
48407,2018,28719
48409,1990,58723
48409,1991,59060
48409,1992,59731
48409,1993,62324
48409,1994,62912
48409,1995,63602
48409,1996,64528
48409,1997,65949
48409,1998,66873
48409,1999,67185
48409,2000,67333
48409,2001,66690
48409,2002,66820
48409,2003,66440
48409,2004,66990
48409,2005,67232
48409,2006,67022
48409,2007,66723
48409,2008,66417
48409,2009,65751
48409,2010,64429
48409,2011,64454
48409,2012,65266
48409,2013,66140
48409,2014,66665
48409,2015,67126
48409,2016,67322
48409,2017,67223
48409,2018,66893
48411,1990,5378
48411,1991,5266
48411,1992,5749
48411,1993,5974
48411,1994,6152
48411,1995,6263
48411,1996,5867
48411,1997,6203
48411,1998,6122
48411,1999,6151
48411,2000,6268
48411,2001,6181
48411,2002,6042
48411,2003,5981
48411,2004,6045
48411,2005,5982
48411,2006,5985
48411,2007,5985
48411,2008,5965
48411,2009,6026
48411,2010,6134
48411,2011,6046
48411,2012,5992
48411,2013,5962
48411,2014,5862
48411,2015,5930
48411,2016,5934
48411,2017,6032
48411,2018,6054
48413,1990,3033
48413,1991,3042
48413,1992,3048
48413,1993,2984
48413,1994,3011
48413,1995,3065
48413,1996,3085
48413,1997,3039
48413,1998,2988
48413,1999,2984
48413,2000,2929
48413,2001,3016
48413,2002,3036
48413,2003,2958
48413,2004,2991
48413,2005,3071
48413,2006,3085
48413,2007,3198
48413,2008,3255
48413,2009,3311
48413,2010,3503
48413,2011,3309
48413,2012,3260
48413,2013,3192
48413,2014,3165
48413,2015,3195
48413,2016,3057
48413,2017,2995
48413,2018,2895
48415,1990,18584
48415,1991,18303
48415,1992,18475
48415,1993,17894
48415,1994,17715
48415,1995,17703
48415,1996,17642
48415,1997,17415
48415,1998,17229
48415,1999,16766
48415,2000,16251
48415,2001,15838
48415,2002,15982
48415,2003,15931
48415,2004,16118
48415,2005,16085
48415,2006,16232
48415,2007,16431
48415,2008,16478
48415,2009,16806
48415,2010,16929
48415,2011,16861
48415,2012,17124
48415,2013,17276
48415,2014,17380
48415,2015,17566
48415,2016,17381
48415,2017,17004
48415,2018,16866
48417,1990,3284
48417,1991,3319
48417,1992,3323
48417,1993,3402
48417,1994,3345
48417,1995,3280
48417,1996,3306
48417,1997,3341
48417,1998,3348
48417,1999,3318
48417,2000,3297
48417,2001,3334
48417,2002,3388
48417,2003,3349
48417,2004,3290
48417,2005,3286
48417,2006,3287
48417,2007,3357
48417,2008,3314
48417,2009,3362
48417,2010,3387
48417,2011,3338
48417,2012,3365
48417,2013,3379
48417,2014,3320
48417,2015,3337
48417,2016,3341
48417,2017,3305
48417,2018,3253
48419,1990,22063
48419,1991,22363
48419,1992,22400
48419,1993,22917
48419,1994,23345
48419,1995,23749
48419,1996,24142
48419,1997,24381
48419,1998,24922
48419,1999,24953
48419,2000,25212
48419,2001,25171
48419,2002,25155
48419,2003,25407
48419,2004,25212
48419,2005,25299
48419,2006,25324
48419,2007,25433
48419,2008,25381
48419,2009,25520
48419,2010,25459
48419,2011,25735
48419,2012,26075
48419,2013,25992
48419,2014,25624
48419,2015,25414
48419,2016,25624
48419,2017,25311
48419,2018,25418
48421,1990,2844
48421,1991,2895
48421,1992,2868
48421,1993,2840
48421,1994,2990
48421,1995,2995
48421,1996,2997
48421,1997,3123
48421,1998,3121
48421,1999,3171
48421,2000,3181
48421,2001,3131
48421,2002,3164
48421,2003,3113
48421,2004,3045
48421,2005,2970
48421,2006,2946
48421,2007,2969
48421,2008,3035
48421,2009,3018
48421,2010,3025
48421,2011,3014
48421,2012,3037
48421,2013,3069
48421,2014,3064
48421,2015,3051
48421,2016,3056
48421,2017,3041
48421,2018,3079
48423,1990,151550
48423,1991,153705
48423,1992,155336
48423,1993,158717
48423,1994,160898
48423,1995,163440
48423,1996,166087
48423,1997,168531
48423,1998,171033
48423,1999,172758
48423,2000,175658
48423,2001,177836
48423,2002,181107
48423,2003,184254
48423,2004,187300
48423,2005,191362
48423,2006,196124
48423,2007,199953
48423,2008,203263
48423,2009,207111
48423,2010,210408
48423,2011,212764
48423,2012,214836
48423,2013,216521
48423,2014,219605
48423,2015,222447
48423,2016,225344
48423,2017,227460
48423,2018,230221
48425,1990,5272
48425,1991,5282
48425,1992,5542
48425,1993,5648
48425,1994,5731
48425,1995,5934
48425,1996,6047
48425,1997,6226
48425,1998,6482
48425,1999,6731
48425,2000,6940
48425,2001,7017
48425,2002,7229
48425,2003,7400
48425,2004,7502
48425,2005,7629
48425,2006,7853
48425,2007,7996
48425,2008,8233
48425,2009,8415
48425,2010,8501
48425,2011,8427
48425,2012,8556
48425,2013,8569
48425,2014,8562
48425,2015,8620
48425,2016,8672
48425,2017,8847
48425,2018,9016
48427,1990,40805
48427,1991,42529
48427,1992,44197
48427,1993,46340
48427,1994,48412
48427,1995,49598
48427,1996,51008
48427,1997,51888
48427,1998,52520
48427,1999,53226
48427,2000,53733
48427,2001,54294
48427,2002,55412
48427,2003,56704
48427,2004,57857
48427,2005,58284
48427,2006,59050
48427,2007,59529
48427,2008,59763
48427,2009,60384
48427,2010,61147
48427,2011,61670
48427,2012,62019
48427,2013,62459
48427,2014,63059
48427,2015,63595
48427,2016,64025
48427,2017,64267
48427,2018,64525
48429,1990,8951
48429,1991,8643
48429,1992,8604
48429,1993,8733
48429,1994,8897
48429,1995,9595
48429,1996,9751
48429,1997,9941
48429,1998,9711
48429,1999,9735
48429,2000,9636
48429,2001,9455
48429,2002,9374
48429,2003,9407
48429,2004,9327
48429,2005,9409
48429,2006,9450
48429,2007,9513
48429,2008,9556
48429,2009,9675
48429,2010,9617
48429,2011,9531
48429,2012,9610
48429,2013,9368
48429,2014,9345
48429,2015,9390
48429,2016,9385
48429,2017,9307
48429,2018,9433
48431,1990,1431
48431,1991,1469
48431,1992,1535
48431,1993,1565
48431,1994,1574
48431,1995,1535
48431,1996,1489
48431,1997,1449
48431,1998,1480
48431,1999,1432
48431,2000,1358
48431,2001,1341
48431,2002,1326
48431,2003,1285
48431,2004,1261
48431,2005,1198
48431,2006,1124
48431,2007,1152
48431,2008,1169
48431,2009,1160
48431,2010,1137
48431,2011,1170
48431,2012,1191
48431,2013,1230
48431,2014,1341
48431,2015,1336
48431,2016,1344
48431,2017,1301
48431,2018,1311
48433,1990,1995
48433,1991,1995
48433,1992,1999
48433,1993,1989
48433,1994,1973
48433,1995,1909
48433,1996,1794
48433,1997,1822
48433,1998,1805
48433,1999,1720
48433,2000,1664
48433,2001,1568
48433,2002,1487
48433,2003,1452
48433,2004,1427
48433,2005,1393
48433,2006,1425
48433,2007,1439
48433,2008,1443
48433,2009,1433
48433,2010,1496
48433,2011,1463
48433,2012,1452
48433,2013,1418
48433,2014,1388
48433,2015,1399
48433,2016,1404
48433,2017,1387
48433,2018,1362
48435,1990,4122
48435,1991,4291
48435,1992,4171
48435,1993,4164
48435,1994,4201
48435,1995,4360
48435,1996,4338
48435,1997,4353
48435,1998,4389
48435,1999,4208
48435,2000,4024
48435,2001,4032
48435,2002,4072
48435,2003,4029
48435,2004,4124
48435,2005,4203
48435,2006,4299
48435,2007,4314
48435,2008,4321
48435,2009,4272
48435,2010,4062
48435,2011,3988
48435,2012,3917
48435,2013,3983
48435,2014,3970
48435,2015,3916
48435,2016,3885
48435,2017,3798
48435,2018,3758
48437,1990,8079
48437,1991,7988
48437,1992,8336
48437,1993,8550
48437,1994,8625
48437,1995,8661
48437,1996,8538
48437,1997,8443
48437,1998,8419
48437,1999,8378
48437,2000,8341
48437,2001,8248
48437,2002,8071
48437,2003,8062
48437,2004,8004
48437,2005,7910
48437,2006,7901
48437,2007,7855
48437,2008,7802
